time,text
6:45:00,"unable to decide to get out of the bed, when the clock struck quarter to seven—Franz Kafka—http://bit.ly/1fYZd6C—#twitterfiction"
6:46:00,Monday: Catch 6:46 A.M. train. Work in New York.—Cameron Stracher—http://bit.ly/1fRbcYi—#twitterfiction
6:47:00,6:47 am. Richard watched as the police artist put the finishing shading on the composite—Peter Clement—http://bit.ly/1i2ILY2—#twitterfiction
6:48:00,"Word reached Patton at 6:48 am., just in time to call off the attack on Casablanca.—Edward F. Murphy—http://bit.ly/1lrhSQw—#twitterfiction"
6:49:00,I look at my watch. 6:49 am. Friday. Officially the first day of summer vacation.—Stacey Goldblatt—http://bit.ly/1gjVQbk—#twitterfiction
6:50:00,6.50 am.: I rose early and surveyed the damage in the neighbourhood. Raining.—Leonard Mosley—http://bit.ly/1kCXqZQ—#twitterfiction
6:51:00,"McKnight glanced up at the wall clock, which read 6:51 A.M. —Peter Clement—http://bit.ly/1mSmlKe—#twitterfiction"
6:52:00,6.52am Oh great (said with a sort of moan) One of Grandma's suitcases just fell off the roof—G.Killeen—http://bit.ly/1jIAEjx—#twitterfiction
6:53:00,And so at 6:53 am. he sent a second message: WE HAVE ATTACKED—John Toland—http://bit.ly/1fPoUMW—#twitterfiction
6:54:00,e) L'avion est à (6:54 am). TO AND FRO: USING A (TO; IN) AND DE (FROM; OF)—Jenny Barriol—http://bit.ly/1gJe9Ic—#twitterfiction
6:55:00,light cont'd to blink waspishly as the red digits on the bedside alarm clock became 6:55am—J.McInerney—http://bit.ly/1bViN8D—#twitterfiction
6:56:00," I am here, a part of all of this. FRIDAY, AUGUST 29 SUNRISE 6:56 AM—@CarlaBuckley—http://bit.ly/1fPp7zv—#twitterfiction"
6:57:00,"Finally, at 6:57 A.M. (PDT) the space shuttle Challenger touched the ground with a bounce—Hurwitz—http://bit.ly/1gcPdey—#twitterfiction"
6:58:00,The Kurita fleet opened fire while still hull down at 6:58 am..—John Prados—http://bit.ly/1coIQp4—#twitterfiction
6:59:00,6:59. a.m. WHAT THE HELL KEPT YOU?—Chetan Bhagat:—http://bit.ly/1pQGz9V—#twitterfiction
7:00:00,"she was up at seven o'clock, the samovar was taken in to her from the kitchen.—Dostoyevsky—http://bit.ly/1nyw5JY—#twitterfiction"
7:01:00,my brain is processing the screen of the iPhone. Alarm 7:01 am. I turn it over—Roxanne St. Claire—http://bit.ly/1ciDxIb—#twitterfiction
7:02:00,"At 7:02 A.M., from his command post...Spruance gave the order, “Launch the attack.”—Joseph E. Persico—http://bit.ly/1cuRahQ—#twitterfiction"
7:03:00,Not much was going on in D. County Control when the PEMA teletype message came in at 7:03—M.Stephens—http://bit.ly/1pQBPkl—#twitterfiction
7:04:00,"However, a sea fight broke out north of Casablanca at 7:04 A.M.—Bevin Alexander—http://bit.ly/1hAoU1z—#twitterfiction"
7:05:00,Nevaeh: (7:05 am.) “It wouldn't all be a lie...you will be playing with me (smile).”—P. Coleonn—http://bit.ly/1eOO5Jc—#twitterfiction
7:06:00,At 7:06 A.M. Mom slunk into the bathroom and hurled her halibut. —C.D. Payne—http://bit.ly/1oetnrB—#twitterfiction
7:07:00,"midway itself launched all available planes, for more than an hour beginning at 7:07 am..—ohn Prados—http://bit.ly/1hBbm64—#twitterfiction"
7:08:00,7:08 am. Brent woke up both tired and hungry; his legs cramped and his back aching—A. R. Morlan—http://bit.ly/1hZ6qIu—#twitterfiction
7:09:00,"The lone plane that triggers the 7:09 am. alert is the Straight Flush, a weather scout—John Hamamura—http://bit.ly/1fz89zm—#twitterfiction"
7:10:00,"7:10 am. It had been a quiet night in the Southwest district—Jud Wilhite, ‎Bill Taaffe—http://bit.ly/1mV2ZEs—#twitterfiction"
7:11:00,Trixie was born at 7:11 am—Lisa Samson—http://bit.ly/1g0WZEC—#twitterfiction
7:12:00,It began when she woke with a start at 7:12AM Her clock radio should have wakened her at 6—L.Michaels—http://bit.ly/1ckoi1h—#twitterfiction
7:13:00,I tap the Answer button after seeing the time: 7:13am 2 mins before my alarm is set 2 go off—L.Morrill—http://bit.ly/1jJdY2z—#twitterfiction
7:14:00,"exactly 7:14AM central European time, as scheduled, the night train from Zurich arrived—Russell Banks—http://bit.ly/NHZ8hw—#twitterfiction"
7:15:00,"went to the patient who came in via ambulance at 7:15 A.M., complaining of a sore throat.—Echo Heron—http://bit.ly/1kEIfiU—#twitterfiction"
7:16:00,7:16 am. I turn up the volume on the Bakelite—@michellerichmon—http://bit.ly/NiyrQv—#twitterfiction
7:17:00,"Tom said go ahead. You've got your money."" It was 7:17 A.M—Scott Patterson—http://bit.ly/1hQcBwW—#twitterfiction"
7:18:00,"7:18am., when the German ships first arrived off Hartlepool, Hipper could see the streetlights—R.Massie—http://bit.ly/OOj1oe—#twitterfiction"
7:19:00,The thuds and skull crack muffle-echoed. it's 7:19 am. it's still quiet. —James Ellroy—http://bit.ly/1fiD3wa—#twitterfiction
7:20:00,"Tomorrow is Friday. Basketball practice at 7:20 am. Double history, double math. —Laura Buzo—http://bit.ly/1bWoN14—#twitterfiction"
7:21:00,green digital alarm clock read 7:21 am. l\/Iy sheets were cool and soft to the touch—Jan Bozarth—http://bit.ly/1mNyuUf—#twitterfiction
7:22:00,"ANGRY EVER SINCE MONDAY, SEPTEMBER 11 7:22 A.M.—Sandra Neil Wallace—http://bit.ly/1mNTavx—#twitterfiction"
7:23:00,"Elizabeth Ames Clarke, seven pounds, nineteen inches, born at 7:23 am—Barbara Delinsky—http://bit.ly/1fzjMGA—#twitterfiction"
7:24:00,bargain excursion departs towns along the route @ the following times...Wengen-7:24am—Brown&Tapp&Brown—http://bit.ly/1kGCdkS—#twitterfiction
7:25:00,we do know with near certainty that the Hoel was first hit at 7:25—James D. Hornfischer—http://bit.ly/1eEYmME—#twitterfiction
7:26:00,7:26 am. A breeze kicked up. Wind swirled the gas clouds into wild fusing colors.—James Ellroy—http://bit.ly/1bVfmPq—#twitterfiction
7:27:00,"WAR ROOM 7:27 A.M. ""What an asshole...This is his idea of motivating the troops?""—M.Crichton—http://bit.ly/MERaog—#twitterfiction"
7:28:00,The dawn was approaching. Wallander looked at his wristwatch. It was 7:28 am—Henning Mankell—http://bit.ly/1eE3l0f—#twitterfiction
7:29:00,the Camp David communications center faxed them at 7:09 am—Peter Baker—http://bit.ly/NHBhOT—#twitterfiction
7:30:00,Beat rush-hour traffic with early start 7:30 A.M.—Lee Silber—http://bit.ly/1gjZguy—#twitterfiction
7:31:00,"Major Heyser reached the Isle of Pines at 7:31 am. EST, a few seconds off schedule—R.Helms, ‎W.Hood—http://bit.ly/1g27W8U—#twitterfiction"
7:32:00,We got a court order and blood was drawn at the hospital at 7:32 A.M—Frank Turner Hollon—http://bit.ly/1eNR58L—#twitterfiction
7:33:00,It was 7.33 am. Even I was shocked by this—Paul Hendy—http://bit.ly/1mSl0mI—#twitterfiction
7:34:00,She rolled over and was sound asleep within moments. 7:34 am.—Phil Callaway—http://bit.ly/1fS6Ekv—#twitterfiction
7:35:00,Mrs. Kooshof rose at 7:35 A.M...It was 7:35 on the dot. She sat down to breakfast—Tim O'Brien—http://bit.ly/NHIIpn—#twitterfiction
7:36:00,At 7:36 A.M. Imogen was pretty sure she knew Loverboy's identity—Michele Jaffe—http://bit.ly/1fSaQAI—#twitterfiction
7:37:00," At 7:37 am (C.S.T.) on December 15th, after three tries, Gemini 6 finally took off—Robert Zimmerman—http://bit.ly/1oevJXx—#twitterfiction"
7:38:00,"Luckily, I am a speed dresser because at 7:38 AM there was knocking on the door—Katy Kelly—http://bit.ly/1kJrKlH—#twitterfiction"
7:39:00,"They wanted to be ""helpful."" Rorimer heard of all this at 7:39 am. on September 16—Lynn H. Nicholas—http://bit.ly/NiyKee—#twitterfiction"
7:40:00,"By 7:40am Paradis had logged a knife found at 930 Dominion Avenue, the Hells Angels clubhouse.—Cameron—http://bit.ly/1irMjGf—#twitterfiction"
7:41:00,"At 7:41 AM. on Oct 3, 2002, the Washington morning commuter rush was reaching its height—Horwitz&Ruane—http://bit.ly/1bWeo5B—#twitterfiction"
7:42:00,"Like an explosion, Amelia's voice burst loud and clear over the speakers at 7:42 A.M—Loomis&Ethell—http://bit.ly/1ogfIR1—#twitterfiction"
7:43:00,7:43 Alice Palmer parked her battered Toyota in the student lot & walked away without locking—J.Miller—http://bit.ly/1hzkFDA—#twitterfiction
7:44:00,"a ticket for parking illegally on John Street at 7:44 am. on Wednesday, August 7—Colum McCann—http://bit.ly/1hvI0Xc—#twitterfiction"
7:45:00,7:45 A.M.-ROLL CAMERA Any lighting or camera setup problems should have been worked out—Brian Dzyak—http://bit.ly/1mV5xT7—#twitterfiction
7:46:00,7:46 A.M. The Master Bedroom WHEN YOU'RE FEELING better...tell your boy toy it isn't my fault—DeAngelis—http://bit.ly/OPcqcY—#twitterfiction
7:47:00,"7:47am, Voyager 1 made its closest approach to Io, passing at a distance of only 13,670 miles—Burrows—http://bit.ly/1irN5mA—#twitterfiction"
7:48:00,"Nov 2, 7:48 AM. Major Dinenna writes: ALCON Have you ever experienced about 80 prisoners—Steven Miles—http://bit.ly/1ciEKPE—#twitterfiction"
7:49:00,Moon in Leo to Virgo 7:49 A.M  A private problem may be the source—BDD—http://bit.ly/1bVh17s—#twitterfiction
7:50:00,Looked down at his wrist-watch: 7:50 A.M . The ground floor was still deserted—Colin Dexter—http://bit.ly/1hvlUEe—#twitterfiction
7:51:00,I turn to look at the clock – 7:51 am. I close my eyes again—Claire Calman—http://bit.ly/NiyH1M—#twitterfiction
7:52:00,sun wouldn't rise until 7:52 A.M...I've become...obsessed with...timing of natural light—@KarenMMoning—http://bit.ly/1fRapGG—#twitterfiction
7:53:00,"at 7:53 AM. Hawaii time, Japanese airplanes had bombed the US naval station at Pearl Harbor—W.Conkling—http://bit.ly/1cuBRFM—#twitterfiction"
7:54:00,"FedEx, which at 7:54 am.was locked and dark, listening to music through earphones—Tao Lin—http://bit.ly/1lrPjmc—#twitterfiction"
7:55:00,"After a good nights rest we took the train at 7:55 am. to Detroit, it was snowing hard—William Maxwell—http://bit.ly/1jJf6TT—#twitterfiction"
7:56:00,"the assault opened around 7:56 am., soon after the first bomb was dropped—La Forte&Marcello—http://bit.ly/1coNN0Z—#twitterfiction"
7:57:00,"Phone conversation between Johnson and Robert McNamara, June 5, 1967, 7:57 am.: LBJ: Yeah?—M.Updegrove—http://bit.ly/1jJooPF—#twitterfiction"
7:58:00,"attack on the Navy Yard docks began at 7:58, when a plane from SW launched a torpedo—La Forte&Marcello—http://bit.ly/Pia0nA—#twitterfiction"
7:59:00,American Airlines Flight 11 took off at 7:59 A.M...Flight 11 had been hijacked at —@AnnCoulter—http://bit.ly/NgB7Oy—#twitterfiction
8:00:00,"The next morning I woke up at oh eight oh oh hours, my brothers, and as I still felt shagged—Burgess—http://bit.ly/1lmKQhz—#twitterfiction"
8:01:00,"Eight-one, tick-tock, eight-one o'clock, off to school, off to work, run, run, eight-one!—Bradbury—http://bit.ly/1kGERqG—#twitterfiction"
8:02:00,Vickie Burnette has not stopped talking since 8:02 A.M.—Kris Radish —http://bit.ly/1gk34vV—#twitterfiction
8:03:00,"8:03 am. Clock in at work. Damn, late again. Should 180 seconds REALLY matter—Cole&Joffrey&Rakhra—http://bit.ly/1eMbqLz—#twitterfiction"
8:04:00,"At exactly 8:04 A.M., Caldwell took off. Sixty-two minutes later he landed in Havana—Robert Daley—http://bit.ly/1fytTBj—#twitterfiction"
8:05:00,The first underground atomic device explosion by India was carried out...at 8:05 AM—Amulya Malladi—http://bit.ly/1kDeSxi—#twitterfiction
8:06:00,8:06 am.—Taliban representative cleaves Mr. Layton in the forehead with giant axe—Rick Mercer—http://bit.ly/1jIGOjy—#twitterfiction
8:07:00,"8:07 am. Coastal Mountains, Oregon It took Zed exactly 6 minutes to get back to them—Dean Wesley Smith—http://bit.ly/NgP1QG—#twitterfiction"
8:08:00,early-morning choices that allow you a full day on the Mont including options leaving at 7:04am—Fodor's—http://bit.ly/MEnfg8—#twitterfiction
8:09:00,"SATURDAY 8:09 am: Am quite hung-over, and woke up stupidly early—Arianne Cohen—http://bit.ly/1eMbECq—#twitterfiction"
8:10:00,A train from Athens to Kalambaka departs at 8:10 AM —Fodor's -—http://bit.ly/1d7o63n—#twitterfiction
8:11:00,"Jesse glanced at his expensive souvenir watch, which read 8:11 He was running out of time—D.Brodsky—http://bit.ly/1i4V8oY—#twitterfiction"
8:12:00,8:06 am. — Feed child quick breakfast consisting of cereal advertised on Saturday-morning—@rayadverb—http://bit.ly/1gJlhEJ—#twitterfiction
8:13:00,"Before 7:59am, Atta called Marwan al-Shehhi, who was aboard United Airlines flight 175—Graham&Nussbaum—http://bit.ly/1kDhvPE—#twitterfiction"
8:14:00,DECEMBER 1: 8:14 A.M. CLAYTON STOPPED THE Nuge in front of Sven's barn—Scott Sigler—http://bit.ly/1ciSPfL—#twitterfiction
8:15:00,"Operating Room 3...is ready for Operation 6 at 8:15 am—Stanley J. Farlow, Gary Haggard—http://bit.ly/1dN4zCc—#twitterfiction"
8:16:00,"MONDAY, SEPTEMBER 4 8:16 A.M . THERE' S NO SCHOOL BECAUSE OF Labor Day—Sandra Neil Wallace—http://bit.ly/1dN4Wg1—#twitterfiction"
8:17:00,The call came in to Austin police headquarters at 8: 17 am.—Kelly Fero—http://bit.ly/1kkWR9T—#twitterfiction
8:18:00,Colonel Doolittle's heavily loaded B-25 rolled down the carrier's deck. It was 8:18 A.M.—Mike Wright—.http://bit.ly/1jKM467—#twitterfiction
8:19:00,"THURSDAY 8:19 am: Woke up, got out of bed, dragged a comb across my head—Arianne Cohen—http://bit.ly/1mSDvrp—#twitterfiction"
8:20:00,"met at 8:20 A.M . in the Map Room of the White House, where Kissinger was told—Seymour M. Hersh—http://bit.ly/1hzuKAf—#twitterfiction"
8:21:00,8:21AM: Notice that toenail polish is half chipped off. Borrow Mom's nail polish remover—C.Mackler—http://bit.ly/1ciScDd—#twitterfiction
8:22:00,8:22 A.M. EST Sept. 1 Shultz briefs Clark by phone—Edmund Morris—http://bit.ly/1eMe7gh—#twitterfiction
8:23:00,"8:23— Arrive at school with completed Science Fair project, entitled Objects Found in 4 0.—@rayadverb—http://bit.ly/1oeHw84—#twitterfiction"
8:24:00,"At 8:24 on Se 11 Mohamed Atta...was recorded calmly saying ""We have some planes...""—Stephen E. Flynn—http://bit.ly/1hurNl3—#twitterfiction"
8:25:00,"8:25 am. — Drive to office, turning ""dead time"" in car to productive use—@rayadverb—http://bit.ly/1eMeXK6—#twitterfiction"
8:26:00,"Dale glances at the clock: 8:26 A.M. ""Come on, Tom,"" he says. ""Let's get moving...""—S.King, P.Straub—http://bit.ly/1lroNcz—#twitterfiction"
8:27:00,At 8: 27 am. a second girl was born. She had dark hair in wet ringlets.—Jim Bishop—http://bit.ly/ONx8u0—#twitterfiction
8:28:00,"DEC 21, 8:28 A.M. EST A Tourist among the Dead Posted by madisonspencer@afterlife.hell—@chuckpalahniuk—http://bit.ly/1lmSMPS—#twitterfiction"
8:29:00,"He checked his watch. Yes, he had just about enough time 8:29 am.—Michael Coleman, Jason Levy—http://bit.ly/MEmpA2—#twitterfiction"
8:30:00,It is around 8:30. Sunshine comes through the windows at right.— Eugene O'Neill—http://bit.ly/PihBCB—#twitterfiction
8:31:00,Detective Sergeant Roan Griffin was already late for his 8:30 briefing—@LisaGardnerBks—http://bit.ly/1huqyCD—#twitterfiction
8:32:00,at 8:32 A.M. following overnight exposure to cold...She was dead.—Sam Parnia—http://bit.ly/1i2cPFT—#twitterfiction
8:33:00,8:33 A.M...duty to introduce you to...controlled substances...let me enlighten you—C.Palahniuk—http://bit.ly/1hDfvXf—#twitterfiction
8:34:00,"OCTOBER 28, 8:34 A.M. The glowing red numbers flashed again—Kenneth C. Flint—http://bit.ly/1d7pfI6—#twitterfiction"
8:35:00,Quinn looked at his watch: 8:35. The 12hr diff meant it was 8:35pm. the previous evening—B.Battles—http://bit.ly/1g13SWf—#twitterfiction
8:36:00,"Sent: Tuesday 8:36 AM Hemingway, Tough luck on the book (or no—book) ...—Lee Robert Schreiber—http://bit.ly/1mN3i7A—#twitterfiction"
8:37:00,"Subject went out at 8:37 A.M., took bus to Avenida Cabildo.—Manuel Puig—http://bit.ly/1pKSFB6—#twitterfiction"
8:38:00,She had only started at 8:38 AM. when the Japanese cruisers opened fire on her—Brian Garfield—http://bit.ly/1bVsnse—#twitterfiction
8:39:00,8:39 A.M. Nomoreblackhole.You brought twats to someone's eyes! —Lyndsey Saul—http://bit.ly/1eiXRUS—#twitterfiction
8:40:00,"8:40. A.M.. SO. WHATAMI SUPPOSED TO BELIEVE, ERIC? Tell me that.—Francine Mathews—http://bit.ly/NgPDG2—#twitterfiction"
8:41:00,This communication was despatched at 8:41 a. m.—Horace Porter —http://bit.ly/1pKU76I—#twitterfiction
8:42:00,"Due to air traffic congestion on the runway, it did not actually lift off until 8:42—Stephen E. Flynn—http://bit.ly/1fyGNcT—#twitterfiction"
8:43:00,"8:43 am. Wake up and drunkenly walk Chump (my Pekingese pup)—Joni Cole, ‎Rebecca Joffrey, ‎B.K. Rakhra—http://bit.ly/MEmaEZ—#twitterfiction"
8:44:00,(8:44 A.M. ALASKA] Located 200 miles above the Arctic Circle...most isolated towns in Russia.—M.Dobbs—http://bit.ly/1bVrWhD—#twitterfiction
8:45:00,8:45 am. FLIP RIBS ON PIT #1 ADD 2 LOGS AND SPREAD COALS—Chris Lilly—http://bit.ly/1fRk1kX—#twitterfiction
8:46:00,"This employee was sent home at 8:46 am. on March 4th, by mutual agreement—Richard Allen Lester—http://bit.ly/1i2d7fV—#twitterfiction"
8:47:00,"8:47AM: Well forty-seven minutes, anyway, and then a healthy, bouncing baby boy arrives—David Rosen—http://bit.ly/1eCoyYo—#twitterfiction"
8:48:00,8:48 am. loses his temper 8:48 am. goes back to the bedroom—Patricia K. Werner—http://bit.ly/1eMeG9W—#twitterfiction
8:49:00,"if you scroll down the page he wrote, you see that at 8:49 am. the world was one way—Scott Rosenberg—http://bit.ly/1gJknrQ—#twitterfiction"
8:50:00,Punctually at ten minutes to nine...the boy stood in his Sun. uniform outside his father's door—J.Roth—http://bit.ly/NPWbMa—#twitterfiction
8:51:00,arrived work 8:51 A.M. —Manuel Puig—http://bit.ly/1eMbET8—#twitterfiction
8:52:00,"He punched in at F. C. Nash & Company at 8:52 am.—Robert A. Houghton, Theodore Taylor—http://bit.ly/MEnach—#twitterfiction"
8:53:00,"8:53 A.M. EST A Politically Incorrect Feast...Gentle Tweeter, If you must know...—C.Palahniuk—http://bit.ly/1qo4RIB—#twitterfiction"
8:54:00,next morning at 8:54AM Dixie Cahill led all sixteen of her dance students in full costume—Fannie Flagg—http://bit.ly/1bVr6kW—#twitterfiction
8:55:00,8:55am...Big-scale troop movements were reported throughout the French province of Alsace—H.Kaltenborn—http://bit.ly/1fyHCSK—#twitterfiction
8:56:00,"The first 60,000 troops bobbed about in landing craft...to start for the beaches at 8:56 AM.—J.Persico—http://bit.ly/1jIGX6A—#twitterfiction"
8:57:00,"8:57 Three minutes early. Above all else, Kristina Dreyer prided herself on never being late—C.Russell—http://bit.ly/MEmyDF—#twitterfiction"
8:58:00,"there she was, filing into the gym with her class at 8:58 am—Dana Reinhardt—http://bit.ly/1bVGhdX—#twitterfiction"
8:59:00,The green glowing digits on her desk alarm clock showed 8:59—Jostein Gaarder—http://bit.ly/1cNGOJZ—#twitterfiction
9:00:00,"For instance, suppose it were nine o'clock in the morning, just time to begin lessons—Lewis Carroll—http://bit.ly/1kGIWLN—#twitterfiction"
9:01:00,"9:01 am lay in bed, staring at ceiling —Steve Toltz—http://bit.ly/1cI2NaT—#twitterfiction"
9:02:00,At 9:02 A.M. the Foothill police...were instead talking to Natasha's friend Patty.—Anthony Flacco—http://bit.ly/1cjZer3—#twitterfiction
9:03:00,"at 9:03 United Flight 175 with 65 people onboard, slammed into the South Tower—Monahan&Neidel-Greenlee—http://bit.ly/1mNFJf2—#twitterfiction"
9:04:00,"“I remember the time exactly,"" she told me: “9:04 A.M.. March 21, 2000...""—Bruce Barcott—http://bit.ly/1fS8dim—#twitterfiction"
9:05:00,"A large elevated sign lists the departures...the dailies to Harrah's, starting at 9:05 am...—A.Adams—http://bit.ly/1eOMS4P—#twitterfiction"
9:06:00,At 9:06 A.M. Captain Randell received a messsage from the Old Man—Cassie Brown—http://bit.ly/1d97pEy—#twitterfiction
9:07:00,"Sometime around 9:07 am., O'Neal called Eric Heaton, the treasurer, and screamed at him...—Greg Farrell—http://bit.ly/NHVCDH—#twitterfiction"
9:08:00,"the handwritten card from Harry that read, simply, “Mummy.”...coffin...emerged at 9:08 AM—Tina Brown—http://bit.ly/1d8U7YJ—#twitterfiction"
9:09:00,"was, at 9:09 am., where he had been the day before at 9:09 am...be tomorrow, at 9:09 am—W.E.B. Griffin—http://bit.ly/1gK8emh—#twitterfiction"
9:10:00,"At 9:10...after the Cessna Caravan had gone down, they got their “get ready"" orders —Robert D. Kaplan—http://bit.ly/1fz6Hgz—#twitterfiction"
9:11:00,9:11 AM. Begin hospital paperwork—David Javerbaum—http://bit.ly/1fiMTy3—#twitterfiction
9:12:00, I had spent a Dyer-free night. The police report puts the time at 9:12 A.M.—David Gilbert—http://bit.ly/MF16hH—#twitterfiction
9:13:00,watching it now for four and a half minutes while it changed from 9:08 and a bit to 9:13 am—M.Binchy—http://bit.ly/1fzgmnp—#twitterfiction
9:14:00,he looked at it cracking a bleary eye and peering at the 24-karat gold hands it said 9:14am—L.Michaels—http://bit.ly/1mNymEh—#twitterfiction
9:15:00,"while it is only 9:15 A.M. on this Saturday, he has already been to a basketball game—Mark Falanga—http://bit.ly/1fz6Mqx—#twitterfiction"
9:16:00,Though it was only 9:16 A.M. and the kosher restaurant had not yet opened its doors—David Morrell—http://bit.ly/1kENIpX—#twitterfiction
9:17:00,"At 9:17 am., Skjlark received a garbled message—Barbara Moran—http://bit.ly/1fzBtpA—#twitterfiction"
9:18:00,It was 9:18 A.M. before the Governor heard their voices again—Colin Dexter—http://bit.ly/1pMHTdK—#twitterfiction
9:19:00,"9:19 am sat in bed, staring out window Then God would say Life is a gift—Steve Toltz—http://bit.ly/1hAtpJz—#twitterfiction"
9:20:00,"I casually entered the establishment at 9:20 A.M. “Hi,” I said to the proprietor—Herb Cohen—http://bit.ly/NhKiy8—#twitterfiction"
9:21:00,"At 9:21 am., at the...Jackson Memorial Hospital, Gianni Versace was pronounced dead—Maureen Orth—http://bit.ly/1fRRuvE—#twitterfiction"
9:22:00, But it is also 9:22 am. and money doesn't grow on trees for people in his profession.—John Demont—http://bit.ly/1jJhCtj—#twitterfiction
9:23:00,"9:23 am Eastern Time. Park Avenue: 'It's not my fault. I just built the black box...""—Anuvab Pal—http://bit.ly/1hwkUQe—#twitterfiction"
9:24:00,The second class period of the day began on time at 9:05 A.M.—Lucinda Roy—http://bit.ly/1mTRey7—#twitterfiction
9:25:00,"9:25 am., police were drawing up warrants for three Natives for smashing the cruiser windows—P.Edwards—http://bit.ly/1kERAqO—#twitterfiction"
9:26:00,"At 9:26 a.m...a frequent poster on...Free Republic...chat room, left the 2-word message—Moore&Slater:—http://bit.ly/1pQrFjU—#twitterfiction"
9:27:00,"9:27 am. Successful execution of said McDonald's trip.—Joni B. Cole, ‎Rebecca Joffrey, ‎B.K. Rakhra—http://bit.ly/NHQ8c8—#twitterfiction"
9:28:00,"the last transmission from the pilot of United 93 did not occur until 9:28 am—T.Kean, ‎L.Hamilton—http://bit.ly/1gJPEL5—#twitterfiction"
9:29:00,At 9:29 am.. Sirica took the bench. He asked the convicted men and their lawyers to rise—James Rosen—http://bit.ly/1dO6LsY—#twitterfiction
9:30:00,It was nine-thirty. In another ten minutes she would turn off the heat—Richard Yates—http://bit.ly/1hZl7Lu—#twitterfiction
9:31:00,The procedure began at 9:31 A.M. and was completed at 10:43—Eileen Welsome—http://bit.ly/1jJqtuV—#twitterfiction
9:32:00,"Following the 1-hr-and-36-min operation, he was moved into the recovery room at 9:32 A.M—Barlett&Steele—http://bit.ly/NIrat3—#twitterfiction"
9:33:00,"Thursday at 9:33 A.M., ten million dollars had been wired from the Royal Bank of Montreal—John Grisham—http://bit.ly/1gK7qxV—#twitterfiction"
9:34:00,"At 9:34 am., Mrs. Lorraine Walmann submitted her Cheesy Crescent Twist-Ups to the judges—Nora Ephron—http://bit.ly/1fRWwYM—#twitterfiction"
9:35:00,"9:35 am. Arrive Crestwood Shopping Center and Rally—Jacques, Lowe—http://bit.ly/1fSxito—#twitterfiction"
9:36:00,"She looked at the clock. 9:36 A.M. The shower was running in the bathroom—Lisa Unger, ‎Lisa Miscione—http://bit.ly/1gJOYp9—#twitterfiction"
9:37:00,"Mimi arrived at the pharmacy at 9:37am. When Mimi went to lunch, she never returned to work—Didi Pratt—http://bit.ly/1kmFsO5—#twitterfiction"
9:38:00,"At 9:38, the third plane had crashed into the headquarters of American military power—@lawrence_wright—http://bit.ly/Pipxns—#twitterfiction"
9:39:00,"American Airlines flight 77... struck the north side of the Pentagon at 9:39 am. —James P. Moore, Jr.—http://bit.ly/1jJhKsD—#twitterfiction"
9:40:00,"Rick showed up at Barclays at 9:40 A.M., a full forty minutes late—Elizabeth Weil—http://bit.ly/1dO8Rt4—#twitterfiction"
9:41:00,"At 9:41 am. he and his troopers moved out, followed in minutes by his other platoon.—Moore&Galloway—http://bit.ly/1bWhOFm—#twitterfiction"
9:42:00,At precisely 9:42 am. it finally happened. Mr. Khan's legs began to collapse.—Narinder Dhami—http://bit.ly/1klLoa7—#twitterfiction
9:43:00,"They arranged to meet at their special place, under the bridge, on Sycamore Street, at 9:43 AM.—G.Pina—http://bit.ly/1cutCJM—#twitterfiction"
9:44:00,9:44 A.M. ZACHARY TRIED TO help put away groceries—Amelia Atwater-Rhodes—http://bit.ly/1h5IJMk—#twitterfiction
9:45:00,"To arrive at church on time, we had to leave the house by 9:45 A.M—Stephen Arterburn, ‎Fred Stoeker—http://bit.ly/1fRWTTa—#twitterfiction"
9:46:00,"type the date and the time, 9:46 A.M. I had no idea what subject I was going to cover—Nicholson Baker—http://bit.ly/1ls08Vi—#twitterfiction"
9:47:00,The clock on her desk told her it was 9:47 A.M.—Lori Bryant-Woolridge—http://bit.ly/1mNslYl—#twitterfiction
9:48:00,Obama entered the briefing room at 9:48...he told reporters...about his birth certificate—@TomBevanRCP—http://bit.ly/MFb9U2—#twitterfiction
9:49:00,9:49 A.M.—Tum on word processor in preparation for day's highest-priority Target Task—@rayadverb—http://bit.ly/1hQixWQ—#twitterfiction
9:50:00,9:50 A.M. Dana is treating a primary blast injury patient—Echo Heron—http://bit.ly/1hRth7i—#twitterfiction
9:51:00,"9:51 am. Outside the hospital, I pull the red Bakelite out of my bag—@michellerichmon—http://bit.ly/1dOYa9E—#twitterfiction"
9:52:00,"iJimLad 9:52 AM Oct 14th, 2009 from web iAmboredwiththisnow—Matt Beaumont—http://bit.ly/1mV4wKO—#twitterfiction"
9:53:00,at 9:53 am. he slowed to 24 knots...the range...had been decreasing for an hour—R.Massie—http://bit.ly/1gJKa38—#twitterfiction
9:54:00,"At 9:54 am., Glenn was in space, five hundred miles downrange—James Schefter—http://bit.ly/1fzaQ3T—#twitterfiction"
9:55:00,"Easy Company rolled in on the twelfth wave at 9:55 A.M.—James Bradley, ‎Ron Powers—http://bit.ly/1ls1G1w—#twitterfiction"
9:56:00,SNOOP DOGG Who you talkin' to? And why the hell we up at 9:56 A.M.?—@AlanZweibel—http://bit.ly/1jJqTSa—#twitterfiction
9:57:00,"There were more weather delays. At last, on the eleventh at 9:57 am. number 4 rose—Michael J. Neufeld—http://bit.ly/1bWoUJW—#twitterfiction"
